Lead Origin,Lead Source,Converted,Last Activity,Specialization,What is your current occupation,Tags,A free copy of Mastering The Interview,Engagement Score,Lead Quality Score
Landing Page Submission,Direct Traffic,0,Email Opened,E-COMMERCE,Other,Ringing,1,54.75,2
API,Google,0,Email Opened,Marketing Management,Other,Ringing,0,118.4,2
API,Olark Chat,0,Page Visited on Website,Finance Management,Other,Ringing,0,3.2666666666666666,2
Landing Page Submission,Google,1,SMS Sent,Business Administration,Unemployed,Will revert after reading the email,0,236.0,3
API,Google,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,11.2,2
Landing Page Submission,Google,0,Email Opened,Hospitality Management,Unemployed,Ringing,0,457.06666666666666,2
Landing Page Submission,Google,1,SMS Sent,Operations Management,Working Professional,Will revert after reading the email,0,9.166666666666666,3
API,Olark Chat,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,0.0,3
Landing Page Submission,Google,1,Email Opened,Healthcare Management,Student,Will revert after reading the email,0,233.95833333333331,1
Landing Page Submission,Google,0,Email Opened,Operations Management,Other,Ringing,0,149.7,2
API,Google,0,Email Opened,Not Specified,Other,Ringing,0,47.93333333333333,2
Landing Page Submission,Direct Traffic,1,SMS Sent,Services Excellence,Unemployed,Busy,1,99.86666666666666,2
API,Direct Traffic,0,Page Visited on Website,Not Specified,Other,Interested in other courses,0,93.75,2
API,Organic Search,0,Email Opened,Finance Management,Unemployed,Interested  in full time MBA,0,8.533333333333333,2
Landing Page Submission,Direct Traffic,0,Page Visited on Website,Human Resource Management,Other,Ringing,1,11905.2175,2
API,Direct Traffic,0,Page Visited on Website,Finance Management,Unemployed,Not doing further education,0,99.66250000000001,2
Landing Page Submission,Organic Search,1,Page Visited on Website,Travel and Tourism,Unemployed,Will revert after reading the email,1,240.2,1
API,Google,0,Page Visited on Website,Finance Management,Unemployed,Interested in other courses,0,18.375,2
Landing Page Submission,Direct Traffic,1,Converted to Lead,Retail Management,Other,Lost to EINS,1,250.93333333333334,3
API,Olark Chat,0,Email Opened,Finance Management,Unemployed,Already a student,0,0.0,2
API,Olark Chat,0,SMS Sent,Finance Management,Unemployed,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,SMS Sent,Travel and Tourism,Other,Ringing,1,837.0,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
API,Organic Search,0,Converted to Lead,Finance Management,Unemployed,Interested in other courses,0,14.55,2
Landing Page Submission,Google,1,Email Opened,"Banking, Investment And Insurance",Unemployed,Will revert after reading the email,0,75.93333333333334,3
API,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,55.05,3
Landing Page Submission,Google,1,SMS Sent,IT Projects Management,Unemployed,invalid number,1,567.0,0
Landing Page Submission,Direct Traffic,0,Page Visited on Website,Marketing Management,Unemployed,Ringing,0,64.58333333333334,2
API,Olark Chat,1,Email Opened,Finance Management,Unemployed,Will revert after reading the email,0,0.0,3
API,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,128.83266666666665,3
Lead Add Form,Reference,1,SMS Sent,Human Resource Management,Working Professional,Will revert after reading the email,0,0.0,3
Lead Add Form,Reference,1,Email Opened,"Banking, Investment And Insurance",Unemployed,Will revert after reading the email,0,0.0,3
Landing Page Submission,Direct Traffic,0,Email Opened,IT Projects Management,Unemployed,Not doing further education,1,5.8,0
Landing Page Submission,Google,1,SMS Sent,Business Administration,Unemployed,Will revert after reading the email,0,243.14999999999998,3
Lead Add Form,Reference,1,SMS Sent,"Banking, Investment And Insurance",Unemployed,Will revert after reading the email,0,0.0,3
Lead Add Form,Reference,1,Email Opened,Supply Chain Management,Unemployed,Closed by Horizzon,0,0.0,1
API,Google,0,Page Visited on Website,Not Specified,Other,Ringing,0,129.0,2
API,Organic Search,1,Email Opened,Finance Management,Unemployed,Will revert after reading the email,0,122.86666666666666,3
Lead Add Form,Other Sources,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,0.0,3
Landing Page Submission,Direct Traffic,1,SMS Sent,IT Projects Management,Unemployed,Busy,1,108.93333333333334,2
API,Google,0,Email Opened,Not Specified,Other,Ringing,0,66.14999999999999,2
Landing Page Submission,Google,0,Page Visited on Website,Finance Management,Unemployed,Ringing,0,88.07400000000001,2
API,Google,0,Email Link Clicked,Finance Management,Unemployed,Interested  in full time MBA,0,16.2,2
Landing Page Submission,Direct Traffic,0,Email Opened,Operations Management,Unemployed,Diploma holder (Not Eligible),1,79.05,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
API,Google,0,Olark Chat Conversation,Finance Management,Unemployed,Interested in other courses,0,6.633333333333334,2
Lead Add Form,Welingak Website,1,SMS Sent,Finance Management,Unemployed,Lost to EINS,0,0.0,3
Landing Page Submission,Organic Search,0,Converted to Lead,Travel and Tourism,Other,Ringing,1,27.6,2
API,Google,1,Email Opened,"Banking, Investment And Insurance",Unemployed,Will revert after reading the email,0,211.64999999999998,1
Lead Add Form,Welingak Website,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,0.0,3
Landing Page Submission,Google,1,SMS Sent,Finance Management,Working Professional,Will revert after reading the email,0,16.0,3
Lead Add Form,Reference,0,Email Opened,Finance Management,Unemployed,Closed by Horizzon,0,0.0,4
API,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,51.300000000000004,3
Lead Add Form,Reference,1,Email Link Clicked,Finance Management,Working Professional,Closed by Horizzon,0,0.0,4
Landing Page Submission,Google,0,Email Opened,Operations Management,Other,Ringing,0,61.51166666666666,2
Landing Page Submission,Organic Search,0,Converted to Lead,Supply Chain Management,Unemployed,Interested in other courses,1,20.333333333333332,2
API,Google,1,Email Opened,Finance Management,Unemployed,Will revert after reading the email,0,84.26666666666667,3
API,Google,0,SMS Sent,Finance Management,Unemployed,Interested in other courses,0,3.933333333333333,0
Landing Page Submission,Google,0,Email Opened,IT Projects Management,Unemployed,Ringing,1,331.425,2
Landing Page Submission,Google,1,Page Visited on Website,IT Projects Management,Unemployed,Will revert after reading the email,0,954.6000000000001,3
Lead Add Form,Reference,1,SMS Sent,Finance Management,Unemployed,Closed by Horizzon,0,0.0,0
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,Email Opened,Human Resource Management,Other,Ringing,1,13.6,2
API,Google,0,SMS Sent,Not Specified,Other,Ringing,0,2.3666666666666667,2
API,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,1.7333333333333334,3
API,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,51.93333333333333,3
Landing Page Submission,Direct Traffic,1,SMS Sent,Human Resource Management,Unemployed,Busy,0,6.666666666666667,2
API,Google,0,Page Visited on Website,Finance Management,Unemployed,Already a student,0,14.0,2
Lead Add Form,Reference,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,0.0,1
Landing Page Submission,Google,0,Email Opened,IT Projects Management,Other,Ringing,0,31.200000000000003,2
Lead Add Form,Welingak Website,1,Email Opened,Human Resource Management,Unemployed,Closed by Horizzon,1,689.3791666666666,3
API,Direct Traffic,0,Email Opened,Finance Management,Unemployed,Interested in other courses,0,13.066666666666666,2
Lead Add Form,Reference,1,Email Opened,Operations Management,Unemployed,Will revert after reading the email,0,0.0,4
API,Olark Chat,0,Olark Chat Conversation,Finance Management,Unemployed,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,Email Opened,Marketing Management,Working Professional,Already a student,0,3.1333333333333333,2
API,Olark Chat,0,Olark Chat Conversation,Finance Management,Unemployed,Interested in other courses,0,0.0,2
Lead Add Form,Reference,1,SMS Sent,Marketing Management,Unemployed,Will revert after reading the email,0,0.0,4
API,Direct Traffic,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,258.33333333333337,2
Landing Page Submission,google,0,Unreachable,Not Specified,Other,Ringing,0,437.73333333333335,2
Landing Page Submission,Direct Traffic,1,Email Opened,Human Resource Management,Unemployed,Will revert after reading the email,1,330.4675000000001,3
Landing Page Submission,Direct Traffic,0,Email Opened,Rural and Agribusiness,Other,Ringing,1,10.533333333333333,2
API,Google,1,Email Opened,Finance Management,Unemployed,Will revert after reading the email,0,204.29999999999998,3
Lead Add Form,Live Chat,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,0.0,3
Landing Page Submission,Direct Traffic,0,SMS Sent,Travel and Tourism,Unemployed,Interested in other courses,1,99.46666666666667,2
Landing Page Submission,Google,1,SMS Sent,E-Business,Unemployed,Will revert after reading the email,0,231.75,3
API,Google,1,Email Opened,Human Resource Management,Unemployed,Will revert after reading the email,0,122.69999999999999,3
Landing Page Submission,Direct Traffic,0,SMS Sent,E-COMMERCE,Other,Ringing,1,39.53333333333333,2
Landing Page Submission,Google,0,Email Opened,Finance Management,Unemployed,switched off,0,438.93333333333334,2
Landing Page Submission,Direct Traffic,0,Email Opened,Finance Management,Unemployed,Already a student,1,119.87733333333335,2
Landing Page Submission,Google,1,SMS Sent,Marketing Management,Unemployed,Will revert after reading the email,0,238.67083333333332,1
Landing Page Submission,Google,0,Page Visited on Website,Human Resource Management,Unemployed,Interested in other courses,0,1.4583333333333333,1
Landing Page Submission,Google,1,SMS Sent,Supply Chain Management,Unemployed,Will revert after reading the email,0,387.2,3
Landing Page Submission,Google,1,SMS Sent,Operations Management,Unemployed,Will revert after reading the email,0,256.8,3
Landing Page Submission,Google,0,SMS Sent,Finance Management,Other,Ringing,0,20.0,2
Landing Page Submission,Google,1,Email Opened,Marketing Management,Unemployed,Will revert after reading the email,0,173.2,1
Landing Page Submission,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,930.3466666666666,3
Landing Page Submission,Google,0,Email Opened,Finance Management,Unemployed,Ringing,0,6.458333333333334,2
Landing Page Submission,Google,1,SMS Sent,Media and Advertising,Unemployed,Will revert after reading the email,0,212.33333333333331,3
API,Google,0,SMS Sent,Not Specified,Other,Ringing,0,21.150000000000002,2
Landing Page Submission,Direct Traffic,0,Page Visited on Website,"Banking, Investment And Insurance",Other,Ringing,1,325.0,2
Landing Page Submission,Organic Search,1,Email Opened,Rural and Agribusiness,Unemployed,Will revert after reading the email,1,49.0,1
Landing Page Submission,Google,0,Email Opened,Media and Advertising,Other,Ringing,0,473.84999999999997,2
API,Olark Chat,0,SMS Sent,Human Resource Management,Unemployed,Interested in other courses,0,21.433333333333334,2
API,Olark Chat,1,Email Opened,Hospitality Management,Working Professional,Will revert after reading the email,0,0.0,1
Landing Page Submission,Google,0,Email Link Clicked,Human Resource Management,Unemployed,Ringing,0,70.83333333333334,2
Landing Page Submission,Direct Traffic,0,SMS Sent,Business Administration,Unemployed,Ringing,1,22.733333333333334,2
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,230.93333333333334,3
API,Organic Search,0,Email Opened,Not Specified,Other,Ringing,0,58.5365,2
Landing Page Submission,Direct Traffic,0,Unreachable,Rural and Agribusiness,Other,Ringing,1,22.266666666666666,2
Landing Page Submission,Google,1,Olark Chat Conversation,Human Resource Management,Student,Will revert after reading the email,0,542.544,1
Landing Page Submission,Direct Traffic,0,Page Visited on Website,Business Administration,Unemployed,Ringing,1,50.416666666666664,2
Landing Page Submission,Google,1,Email Opened,Human Resource Management,Unemployed,Lost to EINS,1,943.92,3
Landing Page Submission,Google,0,Email Opened,Human Resource Management,Other,Ringing,0,37.800000000000004,2
Landing Page Submission,Direct Traffic,0,SMS Sent,E-Business,Unemployed,Ringing,1,77.13333333333334,2
Landing Page Submission,Direct Traffic,0,Email Opened,Operations Management,Other,Ringing,1,14.25,2
Landing Page Submission,Google,1,Email Opened,Finance Management,Student,Closed by Horizzon,0,209.6,1
Landing Page Submission,Organic Search,0,Page Visited on Website,Travel and Tourism,Unemployed,switched off,1,205.05,2
Landing Page Submission,Direct Traffic,0,SMS Sent,Retail Management,Working Professional,Diploma holder (Not Eligible),0,24.0,0
Landing Page Submission,Google,1,SMS Sent,Operations Management,Working Professional,Will revert after reading the email,0,34.8,3
API,Google,0,Email Link Clicked,Not Specified,Other,Ringing,0,15.4,2
Landing Page Submission,Google,0,SMS Sent,Finance Management,Unemployed,Not doing further education,0,108.74999999999999,2
Landing Page Submission,Direct Traffic,0,SMS Sent,Healthcare Management,Other,Ringing,1,117.08333333333334,2
Landing Page Submission,Google,0,Form Submitted on Website,IT Projects Management,Unemployed,Not doing further education,0,20.133333333333333,1
Landing Page Submission,Google,0,Email Opened,Human Resource Management,Unemployed,Ringing,1,98.4,2
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Organic Search,1,SMS Sent,Marketing Management,Unemployed,Ringing,0,64.6,3
Landing Page Submission,Direct Traffic,0,Email Opened,Supply Chain Management,Working Professional,Interested in other courses,1,13.049999999999999,2
Landing Page Submission,Google,0,SMS Sent,Media and Advertising,Other,Ringing,1,17.083333333333332,2
Landing Page Submission,Google,0,Email Opened,Media and Advertising,Unemployed,Ringing,1,13.750000000000002,2
Landing Page Submission,Google,1,Olark Chat Conversation,Marketing Management,Unemployed,Will revert after reading the email,0,749.3933333333334,3
